"model_string","model","train_task","train_data","architecture","model_class","model_depth","display_name","description","total_feature_count","total_parameter_count","metric","score","compare_training","compare_architecture","compare_goal_slip","compare_goal_taskonomy_tasks","compare_goal_taskonomy_cluster","compare_goal_expertise","compare_diet_ipcl","compare_goal_selfsupervised","compare_goal_contrastive","compare_diet_imagenetsize"
"BiT-Expert-ResNet-V2-Arthropod_bit_expert","BiT-Expert-ResNet-V2-Arthropod","bit_expert","big_transfer","ResNet50-V2","Convolutional",168,"BiT-Expert-ResNet-V2-Arthropod","ResNet50-V2 trained first via ImageNet21K dataset, then as an expert on the Arthropod subset.",35578624,23496256,"srpr",0.38418258082998,NA,NA,NA,NA,NA,"Arthropod",NA,NA,NA,NA
"BiT-Expert-ResNet-V2-Relation_bit_expert","BiT-Expert-ResNet-V2-Relation","bit_expert","big_transfer","ResNet50-V2","Convolutional",168,"BiT-Expert-ResNet-V2-Relation","ResNet50-V2 trained first via ImageNet21K dataset, then as an expert on the Relation subset.",35578624,23496256,"srpr",0.384333879285846,NA,NA,NA,NA,NA,"Relation",NA,NA,NA,NA
"RegNet-32Gf-SEER-INFT_seer","RegNet-32Gf-SEER-INFT","seer","random1B","RegNet-32Gf","Convolutional",NA,"RegNet-32Gf-SEER-INFT","RegNet-32Gf trained via large-scale self-supervision on 1 billion images.",NA,NA,"srpr",0.384379974145801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RegNet-128Gf-SEER_seer","RegNet-128Gf-SEER","seer","random1B","RegNet-128Gf","Convolutional",NA,"RegNet-128Gf-SEER","RegNet-128Gf trained via large-scale self-supervision on 1 billion images.",NA,NA,"srpr",0.385398745230844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resmlp_big_24_224_classification","resmlp_big_24_224","classification","imagenet","resmlp_big_24_224","MLP-Mixer",294,"ResMLP-Big-24","ResMLP-Big-24 trained on image classification with the ImageNet dataset.",305874896,129026152,"srpr",0.385517686425353,"classification","MLP-Mixer",NA,NA,NA,NA,NA,NA,NA,"imagenet"
"RN101_clip","RN101","clip","openai400M","ResNet101","Convolutional",387,"CLiP-ResNet101","CLiP-ResNet101, a hybrid vision-language model.",63097344,42519392,"srpr",0.385703422688185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BiT-Expert-ResNet-V2-Abstraction_bit_expert","BiT-Expert-ResNet-V2-Abstraction","bit_expert","big_transfer","ResNet50-V2","Convolutional",168,"BiT-Expert-ResNet-V2-Abstraction","ResNet50-V2 trained first via ImageNet21K dataset, then as an expert on the Abstraction subset.",35578624,23496256,"srpr",0.386060794692325,NA,NA,NA,NA,NA,"Abstraction",NA,NA,NA,NA
"BiT-Expert-ResNet-V2-Object_bit_expert","BiT-Expert-ResNet-V2-Object","bit_expert","big_transfer","ResNet50-V2","Convolutional",168,"BiT-Expert-ResNet-V2-Object","ResNet50-V2 trained first via ImageNet21K dataset, then as an expert on the Object subset.",35578624,23496256,"srpr",0.386261481150798,NA,NA,NA,NA,NA,"Object",NA,NA,NA,NA
"RegNet-32Gf-SEER_seer","RegNet-32Gf-SEER","seer","random1B","RegNet-32Gf","Convolutional",NA,"RegNet-32Gf-SEER","RegNet-32Gf trained via large-scale self-supervision on 1 billion images.",NA,NA,"srpr",0.386614578406024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gmlp_s16_224_classification","gmlp_s16_224","classification","imagenet","gmlp_s16_224","Convolutional",366,"GMLP-S16","GMLP-S16 trained on image classification with the ImageNet dataset.",49876944,19422656,"srpr",0.387527637268852,"classification","Convolutional",NA,NA,NA,NA,NA,NA,NA,NA
"RegNet-64Gf-SEER_seer","RegNet-64Gf-SEER","seer","random1B","RegNet-64Gf","Convolutional",NA,"RegNet-64Gf-SEER","RegNet-64Gf trained via large-scale self-supervision on 1 billion images.",NA,NA,"srpr",0.389183580389383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"convnext_base_in22k_classification","convnext_base_in22k","classification","imagenet21k","convnext_base","Convolutional",382,"ConvNext-Base-IN21K","ConvNext-Base-IN21K trained on image classification with the ImageNet21K dataset.",91771554,109935441,"srpr",0.389265983637907,NA,NA,NA,NA,NA,NA,NA,NA,NA,"imagenet21k"
"convnext_large_in22k_classification","convnext_large_in22k","classification","imagenet21k","convnext_large","Convolutional",382,"ConvNext-Large-IN21K","ConvNext-Large-IN21K trained on image classification with the ImageNet21K dataset.",137635490,229772881,"srpr",0.392918306585928,NA,NA,NA,NA,NA,NA,NA,NA,NA,"imagenet21k"
"RN50_clip","RN50","clip","openai400M","ResNet50","Convolutional",200,"CLiP-ResNet50","CLiP-ResNet50, a hybrid vision-language model.",43479552,23527264,"srpr",0.39498890847139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resmlp_big_24_224_in22ft1k_classification","resmlp_big_24_224_in22ft1k","classification","imagenet21k","resmlp_big_24_224","MLP-Mixer",294,"ResMLP-Big-24-IN21K","ResMLP-Big-24-IN21K trained on image classification with the ImageNet21K dataset.",305874896,129026152,"srpr",0.398387253697393,NA,NA,NA,NA,NA,NA,NA,NA,NA,"imagenet21k"
"shufflenet_v2_x1_0_random","shufflenet_v2_x1_0","random",NA,"shufflenet_v2_x1_0","Convolutional",168,"ShuffleNet-V2-x1.0","ShuffleNet-V2-x1.0 randomly initialized, with no training.",6284192,2278604,"wrsa",0.0484111170014511,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mobilenetv3_large_100_random","mobilenetv3_large_100","random",NA,"mobilenetv3_large_100","Convolutional",265,"MobileNet-V3-Large","MobileNet-V3-Large randomly initialized, with no training.",20046944,5483032,"wrsa",0.0570721362434575,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"regnetx_064_random","regnetx_064","random",NA,"regnetx_064","Convolutional",373,"RegNetX-64","RegNetX-64 randomly initialized, with no training.",101428288,26209256,"wrsa",0.0753292879536618,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"resnet152_random","resnet152","random",NA,"resnet152","Convolutional",515,"ResNet152","ResNet152 randomly initialized, with no training.",79507920,60192808,"wrsa",0.0753971550785051,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gmixer_24_224_random","gmixer_24_224","random",NA,"gmixer_24_224","Convolutional",414,"GMixer-24","GMixer-24 randomly initialized, with no training.",41701328,24721096,"wrsa",0.0782555879401682,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"convmixer_768_32_random","convmixer_768_32","random",NA,"convmixer_768_32","Hybrid",232,"ConvMixer-768-32","ConvMixer-768-32 randomly initialized, with no training.",178524368,21110248,"wrsa",0.0823022326917199,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"efficientnet_b1_random","efficientnet_b1","random",NA,"efficientnet_b1","Convolutional",435,"EfficientNet-B1","EfficientNet-B1 randomly initialized, with no training.",42450128,7794184,"wrsa",0.084832218326512,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"resnet101_random","resnet101","random",NA,"resnet101","Convolutional",345,"ResNet101","ResNet101 randomly initialized, with no training.",56326608,44549160,"wrsa",0.0856224005472952,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tnt_s_patch16_224_random","tnt_s_patch16_224","random",NA,"tnt_s_patch16_224","Transformer",NA,"TnT-P16-224","TnT-P16-224 randomly initialized, with no training.",NA,NA,"wrsa",0.0893335210621157,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"semnasnet_100_random","semnasnet_100","random",NA,"semnasnet_100","Convolutional",274,"SemNASNet100","SemNASNet100 randomly initialized, with no training.",27843180,3887038,"wrsa",0.0895982684190234,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"resnet50_random","resnet50","random",NA,"resnet50","Convolutional",175,"ResNet50","ResNet50 randomly initialized, with no training.",37560784,25557032,"wrsa",0.0927240565216247,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pit_ti_224_random","pit_ti_224","random",NA,"pit_ti_224","Transformer",236,"PiT-T-224","PiT-T-224 randomly initialized, with no training.",11698296,4800552,"wrsa",0.0930978601743859,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"nfnet_l0_random","nfnet_l0","random",NA,"nfnet_l0","Convolutional",220,"NF-Net-L0","NF-Net-L0 randomly initialized, with no training.",32566496,35041672,"wrsa",0.093717142706907,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"poolformer_s36_random","poolformer_s36","random",NA,"poolformer_s36","Transformer",483,"PoolFormer-S36","PoolFormer-S36 randomly initialized, with no training.",78339280,30842792,"wrsa",0.0942273195435448,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"levit_128_random","levit_128","random",NA,"levit_128","Transformer",NA,"LeViT128","LeViT128 randomly initialized, with no training.",NA,NA,"wrsa",0.0953406106613421,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"convit_tiny_random","convit_tiny","random",NA,"convit_tiny","Hybrid",219,"ConViT-T","ConViT-T randomly initialized, with no training.",15325272,5672648,"wrsa",0.0962812794593525,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"coat_lite_tiny_random","coat_lite_tiny","random",NA,"coat_lite_tiny","Transformer",279,"CoaT-Lite-Tiny","CoaT-Lite-Tiny randomly initialized, with no training.",36283152,5878632,"wrsa",0.096478006812647,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"vit_tiny_patch16_224_random","vit_tiny_patch16_224","random",NA,"vit_tiny_patch16_224","Transformer",225,"ViT-T-P16","ViT-T-P16 randomly initialized, with no training.",14296916,5679400,"wrsa",0.0967475017787395,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pit_b_224_random","pit_b_224","random",NA,"pit_b_224","Transformer",254,"PiT-B-224","PiT-B-224 randomly initialized, with no training.",66195824,73518568,"wrsa",0.0977833412839977,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"resmlp_big_24_224_random","resmlp_big_24_224","random",NA,"resmlp_big_24_224","MLP-Mixer",294,"ResMLP-Big-24","ResMLP-Big-24 randomly initialized, with no training.",305874896,129026152,"wrsa",0.0982949004527945,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mobilenet_v2_random","mobilenet_v2","random",NA,"mobilenet_v2","Convolutional",159,"MobileNet-V2","MobileNet-V2 randomly initialized, with no training.",20037616,3504872,"wrsa",0.0998487672642903,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"crossvit_base_240_random","crossvit_base_240","random",NA,"crossvit_base_240","Transformer",383,"CrossViT-B","CrossViT-B randomly initialized, with no training.",80095620,104718800,"wrsa",0.10021241534237,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"resmlp_24_224_random","resmlp_24_224","random",NA,"resmlp_24_224","MLP-Mixer",294,"ResMLP-24","ResMLP-24 randomly initialized, with no training.",38236112,29964616,"wrsa",0.100697672157939,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"resmlp_36_224_random","resmlp_36_224","random",NA,"resmlp_36_224","MLP-Mixer",438,"ResMLP-36","ResMLP-36 randomly initialized, with no training.",57202640,44606776,"wrsa",0.100966158828301,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"convnext_base_random","convnext_base","random",NA,"convnext_base","Convolutional",382,"ConvNext-B","ConvNext-B randomly initialized, with no training.",91729872,88573416,"wrsa",0.101573748020998,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"efficientnet_b3_random","efficientnet_b3","random",NA,"efficientnet_b3","Convolutional",492,"EfficientNet-B3","EfficientNet-B3 randomly initialized, with no training.",59058840,12233232,"wrsa",0.101986587329274,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mixer_b16_224_random","mixer_b16_224","random",NA,"mixer_b16_224","MLP-Mixer",210,"MLP-Mixer-B16","MLP-Mixer-B16 randomly initialized, with no training.",52766672,59880472,"wrsa",0.10264415578698,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"autoencoding_taskonomy","autoencoding","taskonomy","taskonomy","resnet50","Convolutional",179,"Autoencoder","Image compression and decompression",37564576,23655504,"wrsa",0.103054515047104,NA,NA,NA,"autoencoding","2D",NA,NA,NA,NA,NA
"resmlp_12_224_random","resmlp_12_224","random",NA,"resmlp_12_224","MLP-Mixer",150,"ResMLP-12","ResMLP-12 randomly initialized, with no training.",19269584,15322456,"wrsa",0.10305792347042,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"vit_small_patch32_224_random","vit_small_patch32_224","random",NA,"vit_small_patch32_224","Transformer",225,"ViT-S-P32","ViT-S-P32 randomly initialized, with no training.",6728816,22859368,"wrsa",0.105929944355862,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"vit_small_patch16_224_random","vit_small_patch16_224","random",NA,"vit_small_patch16_224","Transformer",225,"ViT-S-P16","ViT-S-P16 randomly initialized, with no training.",28591832,21974632,"wrsa",0.106113516154755,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xcit_nano_12_p16_224_random","xcit_nano_12_p16_224","random",NA,"xcit_nano_12_p16_224","Transformer",NA,"XCIT-N-12-P16","XCIT-N-12-P16 randomly initialized, with no training.",NA,NA,"wrsa",0.106375443302492,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"convnext_large_random","convnext_large","random",NA,"convnext_large","Convolutional",382,"ConvNext-L","ConvNext-L randomly initialized, with no training.",137593808,197740264,"wrsa",0.106915540208708,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"eca_nfnet_l0_random","eca_nfnet_l0","random",NA,"eca_nfnet_l0","Convolutional",184,"ECA-NFNeT-L0","ECA-NFNeT-L0 randomly initialized, with no training.",32555168,24111108,"wrsa",0.108979729706682,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"inception_v3_random","inception_v3","random",NA,"inception_v3","Convolutional",300,"Inception-V3","Inception-V3 randomly initialized, with no training.",15467136,23834568,"wrsa",0.109487186892379,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"swin_tiny_patch4_window7_224_random","swin_tiny_patch4_window7_224","random",NA,"swin_tiny_patch4_window7_224","Transformer",NA,"Swin-T-P4-W7","Swin-T-P4-W7 randomly initialized, with no training.",NA,NA,"wrsa",0.110466715880929,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"swin_base_patch4_window7_224_random","swin_base_patch4_window7_224","random",NA,"swin_base_patch4_window7_224","Transformer",NA,"Swin-B-P4-W7","Swin-B-P4-W7 randomly initialized, with no training.",NA,NA,"wrsa",0.110710114465379,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gmlp_s16_224_random","gmlp_s16_224","random",NA,"gmlp_s16_224","Convolutional",366,"GMLP-S16","GMLP-S16 randomly initialized, with no training.",49876944,19422656,"wrsa",0.111295995524232,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"deit_base_patch16_224_random","deit_base_patch16_224","random",NA,"deit_base_patch16_224","Transformer",225,"DeiT-B-P16-224","DeiT-B-P16-224 randomly initialized, with no training.",57181664,86415592,"wrsa",0.111822031413063,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"resnet18_random","resnet18","random",NA,"resnet18","Convolutional",69,"ResNet18","ResNet18 randomly initialized, with no training.",8231376,11689512,"wrsa",0.112547105325948,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mixer_l16_224_random","mixer_l16_224","random",NA,"mixer_l16_224","MLP-Mixer",414,"MLP-Mixer-L16","MLP-Mixer-L16 randomly initialized, with no training.",149342160,208196168,"wrsa",0.112686206450459,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"vit_base_patch16_224_random","vit_base_patch16_224","random",NA,"vit_base_patch16_224","Transformer",225,"ViT-B-P16","ViT-B-P16 randomly initialized, with no training.",57181664,86415592,"wrsa",0.113179556685399,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ghostnet_100_random","ghostnet_100","random",NA,"ghostnet_100","Convolutional",287,"GhostNet100","GhostNet100 randomly initialized, with no training.",13446920,5182508,"wrsa",0.114032100524357,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hardcorenas_f_random","hardcorenas_f","random",NA,"hardcorenas_f","Convolutional",326,"HardCoreNAS-F","HardCoreNAS-F randomly initialized, with no training.",25099520,8199688,"wrsa",0.114184934575579,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"seresnext50_32x4d_random","seresnext50_32x4d","random",NA,"seresnext50_32x4d","Convolutional",305,"SEResNext50-32x4D","SEResNext50-32x4D randomly initialized, with no training.",58496224,27559896,"wrsa",0.115083793325796,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"regnety_064_random","regnety_064","random",NA,"regnety_064","Convolutional",658,"RegNetY-64","RegNetY-64 randomly initialized, with no training.",103013924,30583252,"wrsa",0.115307269900153,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"swin_large_patch4_window7_224_random","swin_large_patch4_window7_224","random",NA,"swin_large_patch4_window7_224","Transformer",NA,"Swin-L-P4-W7","Swin-L-P4-W7 randomly initialized, with no training.",NA,NA,"wrsa",0.11547264488855,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mnasnet1_0_random","mnasnet1_0","random",NA,"mnasnet1_0","Convolutional",158,"MNASNet1.0","MNASNet1.0 randomly initialized, with no training.",16172496,4383312,"wrsa",0.115479322111051,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"vit_base_patch32_224_random","vit_base_patch32_224","random",NA,"vit_base_patch32_224","Transformer",225,"ViT-B-P32","ViT-B-P32 randomly initialized, with no training.",13455632,88185064,"wrsa",0.116324585367619,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"convit_base_random","convit_base","random",NA,"convit_base","Hybrid",219,"ConViT-B","ConViT-B randomly initialized, with no training.",61295088,86388584,"wrsa",0.117913466217995,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"keypoints2d_taskonomy","keypoints2d","taskonomy","taskonomy","resnet50","Convolutional",179,"2D Keypoints","Keypoint estimation from RGB-only (texture features).",37564576,23655504,"wrsa",0.118008558924159,NA,NA,NA,"keypoints2d","2D",NA,NA,NA,NA,NA
"dla34_random","dla34","random",NA,"dla34","Convolutional",151,"DLA34","DLA34 randomly initialized, with no training.",17578680,15742104,"wrsa",0.118052737570364,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"squeezenet1_0_random","squeezenet1_0","random",NA,"squeezenet1_0","Convolutional",66,"SqueezeNet1.0","SqueezeNet1.0 randomly initialized, with no training.",12033376,1248424,"wrsa",0.12147117888474,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"vgg16_random","vgg16","random",NA,"vgg16","Convolutional",40,"VGG16","VGG16 randomly initialized, with no training.",28677072,138357544,"wrsa",0.122278165457196,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"vit_large_patch16_224_random","vit_large_patch16_224","random",NA,"vit_large_patch16_224","Transformer",441,"ViT-L-P16","ViT-L-P16 randomly initialized, with no training.",151473488,304123880,"wrsa",0.122540426652489,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"visformer_small_random","visformer_small","random",NA,"visformer_small","Transformer",226,"Visformer","Visformer randomly initialized, with no training.",31879784,39956168,"wrsa",0.123006259521695,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"random_weights_taskonomy","random_weights","taskonomy",NA,"resnet50","Convolutional",179,"Random Weights","Taskonomy architecture randomly initialized.",37564576,23655504,"wrsa",0.124592851008857,NA,NA,NA,"random_weights","Random",NA,NA,NA,NA,NA
"cspresnet50_random","cspresnet50","random",NA,"cspresnet50","Convolutional",329,"CSP-ResNet50","CSP-ResNet50 randomly initialized, with no training.",51186592,21616168,"wrsa",0.130713126173613,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
"densenet121_random","densenet121","random",NA,"densenet121","Convolutional",429,"DenseNet121","DenseNet121 randomly initialized, with no training.",41096144,7978856,"wrsa",0.131889290863765,"random",NA,NA,NA,NA,NA,NA,NA,NA,NA
